# Wavelength [nm],one_counts_50avgs_60.0ms
302.89664064515074,10.54433265156645
303.3518849846942,11.65856941015673
303.8071117098102,8.489899037785833
304.26232080614886,5.907867374097997
304.71751225936,11.679297753514515
305.1726860550935,7.023758862319838
305.62784217899934,10.191648416341678
306.0829806167274,10.054566187888618
306.53810135392763,8.861086457073519
306.99320437625,10.700598882722083
307.4482896693443,8.724790833636803
307.9033572188606,12.148095967131539
308.3584070104486,12.127636508181702
308.81343902975846,8.900617528135847
309.26845326244,10.17223997790608
309.72344969414314,8.88124323038845
310.17842831051775,9.781022599362032
310.6333890972138,10.876423463384526
311.08833203988127,12.108726258731117
311.54325712417,8.56800741041318
311.9981643357299,8.900992820721996
312.45305366021097,9.175054787294805
312.907925083263,11.149780254172747
313.3627785905361,10.602035010392086
313.81761416767995,9.428565206387304
314.2724318003447,11.24753496587956
314.7272314741802,9.115791676702692
315.18201317483624,12.186151696086966
315.63677688796287,12.029824119554618
316.09152259921,10.777975926526395
316.54625029422755,10.544028714002792
317.00095995866536,9.604466611080078
317.4556515781734,11.384832730220978
317.9103251384017,12.363290280702309
318.36498062500004,11.032805536143641
318.8196180236183,12.773731373882583
319.27423731990655,12.323516265490483
319.7288384995146,12.930473705286651
320.18342154809255,9.741367959193163
320.63798645129,11.130358600264984
321.0925331947571,13.537097343030482
321.5470617641438,9.74160671688604
322.0015721450999,11.424041530559094
322.45606432327526,9.917536719832071
322.91053828431995,10.074107021357996
323.3649940138839,10.856341600206434
323.81943149761696,10.484594667387434
324.273850721169,13.185394287051935
324.72825167019005,10.915043430753592
325.18263433033,10.34794800050377
325.63699868723876,12.636470916332684
326.0913447265662,9.174369797905754
326.5456724339622,10.347729963034809
326.99998179507685,13.008347971436073
327.45427279556003,12.734702153610577
327.9085454210615,13.105911726000038
328.36279965723134,11.052465381579275
328.81703548971944,12.049810831212312
329.2712529041757,11.189662099759047
329.72545188624997,10.230062520810343
330.1796324215923,12.519376387657957
330.63379449585256,8.25481375847594
331.0879380946807,11.991611396447666
331.54206320372646,11.71767166319858
331.99616980863993,10.308503597831617
332.4502578950711,12.676657826834472
332.90432744866973,11.95386817911664
333.3583784550858,11.32583672114206
333.8124108999692,12.108196764314151
334.26642476896996,12.069480515618785
334.72042004773795,14.51466319274924
335.17439672192296,11.364935677299727
335.628354777175,13.418827918123625
336.0822941991441,9.761155234378407
336.53621497348,12.949409926478623
336.9901170858327,12.42152921427175
337.44400052185216,11.913096503478236
337.89786526718825,13.027574867665976
338.3517113074909,12.656040537803989
338.80553862841,12.12826057924211
339.25934721559554,12.401831610133932
339.7131370546974,12.36301424286819
340.16690813136546,12.891102712102182
340.62066043124963,12.306944353950968
341.07439394,14.847441665513934
341.52810864326636,13.732202533886493
341.98180452669857,14.22145092670167
342.43548157594665,14.35806637700884
342.8891397766605,13.22355533887054
343.34277911449,14.71176906410049
343.7963995750851,14.573030862369912
344.25000114409573,13.028221004877835
344.70358380717187,14.357940812198606
345.15714754996327,13.086769253883453
345.61069235812,13.10629520756381
346.0642182172919,11.893529632320593
346.51772511312896,14.064898282818788
346.9712130312811,16.197455107378723
347.4246819573981,15.551574134515974
347.87813187713,16.50939485391639
348.3315627761267,14.240684725513304
348.7849746400382,14.37817792553328
349.2383674545142,18.075635856968724
349.6917412052049,17.155781232974597
350.14509587776,17.585866732150365
350.5984314578296,16.529953500218383
351.05174793106335,21.478541712917142
351.50504528311143,18.721469822215294
351.9583234996237,18.544214582391866
352.41158256625005,15.277728361081628
352.86482246864034,17.449394747948936
353.3180431924445,17.50831811890479
353.77124472331263,20.38470407797104
354.2244270468945,19.445266452820864
354.67759014884,22.047829624446475
355.1307340147991,25.899969391510652
355.5838586304218,29.639117418913273
356.03696398135787,34.137476137126264
356.4900500532573,35.760152795117236
356.94311683176994,40.90926764973252
357.3961643025459,50.9455517475769
357.849192451235,59.710722774453835
358.302201263487,70.30039545470186
358.75519072495206,82.06118907090831
359.20816082128,97.17506628884303
359.6611115381208,112.15143922040235
360.1140428611242,133.25585391018421
360.56695477594025,158.07052159583014
361.0198472682189,184.76044520044513
361.47272032361,216.60809470372146
361.9255739277635,251.01413467417248
362.3784080663293,287.08715310613957
362.83122272495746,332.69354714594357
363.28401788929773,384.18447355113267
363.73679354499995,430.4839033133849
364.1895496777143,483.76708808225453
364.6422862730906,542.8562224205489
365.0950033167787,607.8798238838972
365.54770079442847,670.2957256831926
366.00037869169,736.1379561219965
366.45303699421316,799.8310372972679
366.9056756876478,861.5734197243665
367.3582947576438,922.8646821999808
367.8108941898513,984.1696102872772
368.26347396992,1028.4472666111208
368.7160340834999,1082.8973527653666
369.16857451624094,1115.6529390101364
369.62109525379304,1144.182532158231
370.0735962818061,1167.703752498548
370.52607758593,1188.2773426622812
370.9785391518147,1204.003661927378
371.43098096511017,1207.1742682480053
371.88340301146627,1206.0660742122714
372.3358052765329,1203.8381900722868
372.78818774596,1195.5194764584623
373.2405504053975,1178.0949132722299
