Wavelength [nm]	AM1.5G	Snaith Wavelabs
314.0	0.11969	0.01362791845443347
314.2724318003447	0.12563446188352115	0.013401141070663355
314.5	0.1306	0.013286230294012902
314.7272314741802	0.13316771565823626	0.013171489547208102
315.0	0.13625	0.013351013694948526
315.18201317483624	0.1297448491313527	0.013470806695228888
315.5	0.11838	0.013226077896111936
315.63677688796287	0.11977512425722124	0.013120811762771762
316.0	0.12348	0.013043020669694838
316.09152259921	0.12840025493353008	0.013023419375620083
316.5	0.15036	0.012813508507765366
316.54625029422755	0.15232286248701712	0.012789741123373806
317.0	0.17158	0.012934493294082298
317.00095995866536	0.17160086950138498	0.012934799533621043
317.4556515781734	0.18148586530948946	0.012775582367125645
317.5	0.18245	0.012727097888262973
317.9103251384017	0.1771075666980102	0.012278504687417197
318.0	0.17594	0.012344372598929806
318.36498062500004	0.18321771366250086	0.012612457891539485
318.5	0.18591	0.012424300972716705
318.8196180236183	0.19792124532757638	0.011978895692739152
319.0	0.2047	0.01203424025401798
319.27423731990655	0.19986793842324665	0.012118381388631087
319.5	0.19589	0.012114652305587384
319.7288384995146	0.20018301025089408	0.01211087241704277
320.0	0.20527	0.012039886196238303
320.1834215480925	0.21993638698547605	0.011991869045979568
320.5	0.24525	0.011749730539562143
320.63798645129	0.24662710478387395	0.011644190086572128
321.0	0.25024	0.011784045367885325
321.0925331947571	0.24805436593983743	0.011819793355853389
321.5	0.23843	0.011436778821546253
321.5470617641438	0.23688637413608366	0.011392541255577017
322.0	0.22203	0.011226322492193191
322.0015721450999	0.22201446720641313	0.011225745548156066
322.45606432327526	0.21752408448604046	0.011176797217410005
322.5	0.21709	0.011177558312016925
322.91053828431995	0.21312420017346925	0.011184670037553501
323.0	0.21226	0.011166986373305725
323.3649940138839	0.23879506480936066	0.011094838957565844
323.5	0.24861	0.011073901465350438
323.81943149761696	0.26570597375245975	0.011024362221298253
324.0	0.27537	0.010848951595597945
324.273850721169	0.27966397930793035	0.010582923325358208
324.5	0.28321	0.01059026694012699
324.72825167019005	0.28126073073657704	0.010597678824634742
325.0	0.27894	0.010533514766817192
325.18263433033	0.29553050256717883	0.01049039192687569
325.5	0.32436	0.01034644631362805
325.6369986872388	0.3399340107653085	0.01028430865371915
326.0	0.3812	0.010270885027021772
326.0913447265662	0.38595357957050536	0.010267507139760507
326.5	0.40722	0.010198312621970589
326.5456724339622	0.40638328100981286	0.010190579252919088
