# Wavelength [nm],shape_counts_50avgs_60.0ms
283.76066260887967,4.714255269004738
284.21663379624994,6.200560245223656
284.67258797189635,4.440283302549425
285.12852512146856,2.6211115588496128
285.58444523061667,4.440365117934206
286.0403482849905,3.833992835809809
286.49623427024,6.3767762204458265
286.9521031720151,3.3840743354604257
287.40795497596577,6.31802781047886
287.86378966774186,4.5773092963986315
288.3196072329933,5.0662761779386045
288.77540765736995,7.257005411805146
289.23119092652195,4.342620178222887
289.68695702609904,4.22545915408169
290.14270594175105,4.812021774432914
290.5984376591281,6.18144226873514
291.05415216387996,5.2421053107326685
291.50984944165674,4.010149883944585
291.9655294781082,5.848786397257641
292.4211922588842,3.090616807650761
292.87683776963485,4.420832224265183
293.33246599601006,5.614343769395525
293.7880769236595,3.638430875403621
294.2436705382333,6.513766640683066
294.6992468253814,5.946260865685872
295.15480577075374,6.005206655499187
295.61034736,5.9270607110021345
296.06587157877027,3.716504126992916
296.52137841271457,7.863438852727043
296.97686784748265,5.9468030944700345
297.4323398687245,6.0052262678603725
297.88779446208997,4.264199214326659
298.3432316132291,6.513755109192857
298.7986513077918,4.929246411050578
299.25405353142787,6.435634204628499
299.70943826978726,4.753331563479719
300.16480550852,4.166422979072564
300.62015523327597,6.572384251857436
301.07548742970494,5.555007634463635
301.5308020834571,6.083570110630426
301.98609918018207,4.753136686030139
302.44137870553,6.768226271558511
302.89664064515074,6.475143259962117
303.3518849846942,6.396410473078653
303.8071117098102,5.633777848582973
304.26232080614886,3.403835229092799
304.71751225936,7.16005423984096
305.1726860550935,5.2824330467147895
305.62784217899934,6.318337500897236
306.0829806167274,7.061588184916552
306.53810135392763,5.144461383101756
306.99320437625,6.709841124948774
307.4482896693443,5.34042432014774
307.9033572188606,8.431173124563422
308.3584070104486,5.868080789956274
308.81343902975846,8.000714201504586
309.26845326244,6.083640102654577
309.72344969414314,7.414033840429489
310.17842831051775,4.949110598331231
310.6333890972138,8.137673407467943
311.08833203988127,9.526488916052834
311.54325712417,6.885664328933501
311.9981643357299,5.4187485080476705
312.45305366021097,5.94710261339138
312.907925083263,8.82191257972687
313.3627785905361,9.037058446016921
313.81761416767995,6.807270489097256
314.2724318003447,9.62393862142234
314.7272314741802,7.726891425941012
315.18201317483624,11.44280371191548
315.63677688796287,8.07846486442854
316.09152259921,8.15679674858341
316.54625029422755,7.785694983496995
317.00095995866536,9.584875820974972
317.4556515781734,8.70480130516625
317.9103251384017,11.052612020388686
318.36498062500004,8.920042777496796
318.8196180236183,11.13052892728092
319.27423731990655,12.069194942931802
319.7288384995146,8.959294766064872
320.18342154809255,9.702249343516776
320.63798645129,10.778271339055223
321.0925331947571,10.719945314847081
321.5470617641438,8.646114451220164
322.0015721450999,11.95221381077559
322.45606432327526,9.956642072592594
322.91053828431995,11.482578433989836
323.3649940138839,11.149712236248838
323.81943149761696,11.560446652490235
324.273850721169,11.15079528115426
324.72825167019005,12.519086614263209
325.18263433033,9.761036923098018
325.63699868723876,12.949551893942164
326.0913447265662,10.113356069658124
326.5456724339622,12.323435107472754
326.99998179507685,12.754070646740601
327.45427279556003,14.417178641643666
327.9085454210615,10.954096908982756
328.36279965723134,13.497827073412964
328.81703548971944,14.827711643979484
329.2712529041757,14.495860309596452
329.72545188624997,11.364667770398306
330.1796324215923,15.082042589912774
330.63379449585256,11.79558267565676
331.0879380946807,15.552174648713653
331.54206320372646,14.69128605474777
331.99616980863993,13.164532117451522
332.4502578950711,15.493867963418055
332.90432744866973,16.003980228152667
333.3583784550858,15.1012902490545
333.8124108999692,16.235840296774278
334.26642476896996,15.708163600643779
334.72042004773795,15.942796546772264
335.17439672192296,14.397107957152137
335.628354777175,17.057299746759668
336.0822941991441,13.869276907379636
336.53621497348,18.329159788715522
336.9901170858327,15.942833621757337
337.44400052185216,15.375711954614872
337.89786526718825,18.915808431448852
338.3517113074909,17.390197594871275
338.80553862841,19.30790122773523
339.25934721559554,17.038096795069116
339.7131370546974,17.997184682401333
340.16690813136546,18.486085666596175
340.62066043124963,18.255435478170735
341.07439394,19.87527658838266
341.52810864326636,20.34451579813924
